    59	  0.32625E+02	 -0.56708E-05	 -0.22878E-02	  0.18943E+01	  0.20384E-08	  0.46028E-02	 -0.23872E-13
    61	  0.33750E+02	 -0.86302E-05	 -0.23787E-02	  0.20989E+01	  0.32058E-08	  0.43740E-02	 -0.16774E-12
    63	  0.34875E+02	 -0.12187E-04	 -0.24693E-02	  0.22925E+01	  0.43304E-08	  0.41213E-02	 -0.39497E-12
    65	  0.36000E+02	 -0.16399E-04	 -0.25596E-02	  0.24625E+01	  0.53878E-08	  0.38103E-02	 -0.73373E-12
    67	  0.37125E+02	 -0.21313E-04	 -0.26496E-02	  0.25941E+01	  0.62569E-08	  0.33775E-02	 -0.13394E-11
    69	  0.38250E+02	 -0.26961E-04	 -0.27392E-02	  0.26699E+01	  0.70644E-08	  0.27059E-02	 -0.20948E-11
    71	  0.39375E+02	 -0.33353E-04	 -0.28285E-02	  0.26712E+01	  0.70170E-08	  0.15788E-02	 -0.42649E-11
    73	  0.40500E+02	 -0.40471E-04	 -0.29174E-02	  0.25801E+01	  0.85776E-08	 -0.40212E-03	 -0.46413E-11
    75	  0.41625E+02	 -0.48260E-04	 -0.30060E-02	  0.23845E+01	  0.22697E-08	 -0.39868E-02	 -0.18001E-10
    77	  0.42750E+02	 -0.56627E-04	 -0.30943E-02	  0.20846E+01	  0.22217E-07	 -0.10506E-01	  0.60161E-11
    79	  0.43875E+02	 -0.65414E-04	 -0.31824E-02	  0.17173E+01	 -0.56358E-07	 -0.22690E-01	 -0.13191E-09
    81	  0.45000E+02	 -0.74494E-04	 -0.32704E-02	  0.13496E+01	  0.21949E-06	 -0.44395E-01	  0.30555E-09
